game_id,source_entry_index,Name,TrackName,ShortTrackName,XLASTID,ScenegraphFile,Year,Length,Location,Country,TrackGradeFilter,Track Type,GroundCoverFolder,InstTexturePakFilename,Allowed Weather,Allowed TimeOfDay,TimeOfDay Group,PreRace Allowed (true/false),Environment File,Environment Time,Dusk Race,Dusk File,Dusk Time,Event Types,Setup group,Sun Angle(DEG),Track Surface,Track Group,Track Description,LeaderboardID,Max AI participants,Class,DirtSkidmarksOverride,DrySkidmarksOverride,GrassSkidmarksOverride,GravelSkidmarksOverride,SandSkidmarksOverride,GravelParticlesOverride,GrassParticlesOverride,LeafParticlesOverride,Uses Reflection Flag,Track_Location,Track_Variation,AIW Override,Rolling Start Allowed,ZoneName,AI drift score min,AI drift score max,Client Track Version,Order Override,Track_Longitude,Track_Latitude,Track_Altitude,Track_TimeZone,Number Of Turns,Track_Rotation_Offset,Race_Date_Year,Race_Date_Month,Race_Date_Day,Track_Climate,StaticEnvMapLocation,StaticConvolveEnvMapLocation,PreRace Script name,PreRace Script length,PostRace Script name,Track Properties File,Crowd Pak Filename,Weather Weights,PitSpeedLimit_HighKPH,Rolling Start,TrackCentre,Downforce,AI Exclude Filter,AI Grip,Post race position,Post race orientation,Post race steering,Time Attack duration short,Time Attack duration medium,Time Attack duration long,CloudHorizonOffset,AutograssMaterial,AutograssDensities,AutograssHeights,ScalarAIBlueFlagDistanceMoveLane,ScalarBlueFlagMinDistBack,ScalarAILappedCarDistanceAhead,ScalarAISlowCarDistanceAhead,ScalarAISteerScalarCornerCut,ScalarAIPassComplexityCutoffMaxAggression,ScalarAIPassComplexityCutoffMinAggression,ScalarAITTCStraightOvertakeDist,ScalarAITTCStraightOvertakeTime,AIOvertakeInsideEnabled,AIDirtyAirBehaviourEnabled,ScalarAIMaxDraftHuntingDist,ScalarAIBlueFlagSpeedReductions,ScalarAIColdTyreDists,PresetFilter,MaxPuddleDepthDriven,MaxPuddleDepthRoad,MaxPuddleDepthOffroad,AIWidthScalarToReduceCorridors,AIWidthScalarToReduceCorridorsFullThrottle,AIDisableCorridorsReductionAgainstLapped,AIDisableCorridorsReductionAgainstHuman,AIScalarForFuelLaptimeLoss,AI Extra Wall Buffer,DirtParticlesOverride,DLC ID,Is Clockwise,GripBase,GripRange,Oval Type,AIPitStopEstimationTimeScalar,FogMaxDistanceScalar,trackgradefilter,CutTrackFraction,AI Pit Exit Speed Scalar,RollingStartPoleSide,IMSA,Long Overlapping Pitline,Drs Zone 1 Detection Number,Drs Zone 2 Detection Number,Drs Zone 3 Detection Number,ForceSessionMeshesVisible,display_name,display_configuration,display_category,downforce_variant
Bannochbrae1-5,55,Bannochbrae1,Bannochbrae_Road_Circuit,Bannochbrae,5,Bannochbrae1.sgx,2017,7282,Scotland,UK,,Circuit,Bannochbrae,Bannochbrae,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",Day,Bannochbrae1,true,Bannochbrae3.wdf,day,false,,,!RallyCross,Circuit,0,Tarmac,Bannochbrae,,58,19,"Race,Street",,,,,,,,,true,Bannochbrae,Road_Circuit,,true,Bannochbrae,100,200,2,1,-4.26561,55.44626,45.000,0,25,0.0,2017,4,3,Scotland,16.868; -38.006; 1.928; 1.0,16.868; -38.006; 1.928; 1.0,camera_pre_race.script,5,default_post_race.script,TrackProperties,bannochbrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bannochbrae,Road Circuit,Bannochbrae,standard
Indianapolis_Oval-44,147,Indianapolis_Oval,Indianapolis_Motor_Speedway,Indianapolis_Oval,44,Indianapolis_Oval.sgx,2017,4023,USA,US,,Oval,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",Day,Indianapolis,true,Indianapolis_Oval.wdf,day,false,,,!RallyCross,Oval,0.0,Tarmac,Indianapolis,,58,31,"Race,Street",,,,,,,,,false,Indianapolis,Oval,,true,HPOval,100,200,1,1,-86.235301,39.795354,-94.974,-5,4,0.0,2017,5,24,North_USA,247.835022; 224.051971; -575.899231; 1.0,247.835022; 224.051971; -575.899231; 1.0,camera_pre_race.script,5,default_post_race.script,TrackProperties,indianapolis,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,true,362646.000; 0.000; 185787.000,Low,DOWNFORCE:High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indianapolis,Oval,Indianapolis,low
Nurburgring_Sprint-72,218,Nurburgring_Sprint,Nurburgring_Sprint,Nurburgring_Sprint,72,Nurburgring_Sprint.sgx,2020,3629,Germany,DE,Grade3,Circuit,Nurburgring_Sprint,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Nurburgring,true,Nurburgring.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Nurburgring,,01,29,"Race,Street",,,,,,,,,true,NurburgringSMS,Sprint,,True,,100,200,1,4,6.942068,50.330838,397,1,13,0.0,2020,9,1,europe,0.000; 0.000; 0.000; 1.0,0.000; 0.000; 0.000; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,0.000; 0.000; 0.000; 1.0,,,1.50,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,,,,,,,,,,,,,,,Grade3,0.02,0.03,0.10,0.22,0.125,false,true,,,,,,,,,,,,,,,,,,,,,Nürburgring,Sprint,Nürburgring,standard
Nurburgring_Muellenbach-129,217,Nurburgring_Muellenbach,Nurburgring_Muellenbach,Nurburgring_Muellenbach,129,Nurburgring_Muellenbach.sgx,2020,1489,Germany,DE,Grade3,Circuit,Nurburgring_Muellenbach,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Nurburgring,true,Nurburgring.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Nurburgring,,01,29,"Race,Street",,,,,,,,,true,NurburgringSMS,Muellenbach,,True,,100,200,1,6,6.942068,50.330838,397,1,8,0.0,2020,9,1,europe,0.000; 0.000; 0.000; 1.0,0.000; 0.000; 0.000; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,0.000; 0.000; 0.000; 1.0,,,1.20,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nürburgring,Muellenbach,Nürburgring,standard
Nordschleife_Full-68,205,Nordschleife_Full,Nordschleife_Full,Nordschleife_Full,68,Nordschleife_Full.sgx,2020,25378,Germany,DE,Grade3,Circuit,Nordschleife_Full,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Nurburgring,true,Nurburgring.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Nurburgring,,01,29,"Race,Street",,,,,,,,,true,NurburgringSMS,Nordschleife_Full,,True,,100,200,1,2,6.942068,50.330838,397,1,88,0.0,2020,9,1,europe,0.000; 0.000; 0.000; 1.0,0.000; 0.000; 0.000; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,0.000; 0.000; 0.000; 1.0,,,1.20,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nürburgring,Nordschleife Full,Nürburgring,standard
SpaFrancorchamps_SMS-88,260,SpaFrancorchamps_SMS,SpaFrancorchamps_SMS,SpaFrancorchamps_SMS,88,Spa-Francorchamps.sgx,2019,7004,Belgium,BE,Grade1,Circuit,Spa-Francorchamps,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,SpaFrancorchamps,true,Spa-Francorchamps.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,SpaFrancorchamps,,01,29,"Race,Street",,,,,,,,,true,SpaFrancorchamps,SpaFrancorchamps_SMS,,True,,100,200,1,1,5.971389,50.437222,397,1,20,0.0,2019,9,1,europe,0.000; 0.000; 0.000; 1.0,0.000; 0.000; 0.000; 1.0,,,default_post_race.script,TrackProperties,,"10,16,16,16,12,8,3,2,1,1,0.5,0.5,0.5,0.5,0.0",60.0,,-569.705; 0.000; 711.208; 1.0,,,1.20,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,,,,,,,,,,,,,,,Grade1,0.02,0.03,0.10,0.22,0.125,false,true,1.0,,,,,,,,,,,,,,,,,,,,Spa Francorchamps,SMS,Spa Francorchamps,standard
Charade_20-128,88,Charade_20,Charade_20,Charade_20,128,Charade_20.sgx,2020,4182.0,Portugal,PT,Grade3,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Charade_20,true,Charade_20.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Charade,,01,31,"Race,Street",,,,,,,,,true,Charade,Charade_20,,True,,100,200,1,1,-9.393800,38.75045483,130.0,0,13,0,2020,3,26,europe,255.321; 137.042; 269.511; 1.0,255.321; 137.042; 269.511; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,0.0; 0.0; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.5,5,7,9,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,,0.03,0.04,0.20,0.24,0.12,false,true,,,,,,,,,,,,,,,,,,,,,Charade,20,Charade,standard
TestOval-96,282,TestOval,TestOval,TestOval,96,TestOval.sgx,2018,1600,Italy,IT,,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,TestOval,true,TestOval.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,TestOval,TestOval,01,20,"Race,Street",,,,,,,,,true,TestOval,TestOval,,True,,100,200,1,2,11.71248,44.361229,47.188,+1,2,0,2017,5,3,europe,-0.621; 6.969; 83.711; 1.0,-0.621; 6.969; 83.711; 1.0,camera_pre_race.script,5,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,-0.091; 0.0; 34.266; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,,0.03,0.04,0.20,0.20,0.10,true,true,,,,,,,,,,,,,,,,,,,,,Test Oval,,Test Oval,standard
Azure_Circuit-4,52,Azure_Circuit,Azure_Circuit,Azure_Circuit,4,Azure_Circuit.sgx,2020,3337,Monaco,MC,Grade1,Circuit,Azure_Circuit,International_adv,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Azure_Circuit,true,Azure_Circuit,day,False,,,!RallyCross,Circuit,0,Tarmac,Azure_Circuit,Azure_Circuit,01,31,"Race,Street",,,,,,,,,true,Azure_Circuit,Azure_Circuit,,True,Azure_Circuit,100,200,1,1,7.421631,43.734226,1.570,2,19,0,2020,5,26,mediterranean,89.137; 3.369; 546.682; 1.0,89.137; 3.369; 546.682; 1.0,,0,default_post_race.script,TrackProperties,Azure_Circuit,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,-34.757; 15.921; 93.033; 1.0,,,1.0,-665.819;85.7367;157.133,-0.0397129;-1.64479;0.107376,1.55,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,,,,,,,,,,0.80,,,,,,,,,,,,,,,,,,,Azure Circuit,,Azure Circuit,standard
Buskerud_Long-120,77,Buskerud_Long,Buskerud_Long,Buskerud_Long,120,Buskerud_Long.sgx,2020,1531,Norway,NO,kart,Kart,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Buskerud,true,Buskerud.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Buskerud,,01,23,"Race,Street",,,,,,,,,true,Buskerud,Buskerud_Long,,True,,100,200,1,1,8.831530,60.416247,35.188,+2,22,0,2020,7,30,europe_farfog,-95.491; 7.09; 55.361; 1.0,-95.491; 6.39; 55.361; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,-33.863; 12.635; 157.111; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,kart,0.03,0.04,0.20,0.24,0.12,false,true,,,Brown,,,,,,,,,,,,,,,,,,Buskerud,Long,Buskerud,standard
Buskerud_Short-121,78,Buskerud_Short,Buskerud_Short,Buskerud_Short,121,Buskerud_Short.sgx,2020,958,Norway,NO,kart,Kart,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Buskerud,true,Buskerud.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Buskerud,,01,23,"Race,Street",,,,,,,,,true,Buskerud,Buskerud_Short,,True,,100,200,1,2,8.831530,60.416247,35.188,+2,15,0,2020,7,30,europe_farfog,-95.491; 7.09; 55.361; 1.0,-95.491; 6.39; 55.361; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,-33.863; 12.635; 157.111; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,kart,0.03,0.04,0.20,0.24,0.12,false,true,,,Brown,,,,,,,,,,,,,,,,,,Buskerud,Short,Buskerud,standard
GoianiaShort-29,116,GoianiaShort,GoianiaShort,GoianiaShort,29,GoianiaShort.sgx,2020,1910,Brazil,BR,Grade3,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Goiania,true,Goiania.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Goiania,,01,35,"Race,Street",,,,,,,,,true,Goiania,GoianiaShort,,True,,100,200,1,2,-49.192054,-16.719096,757,-3,7,0,2020,3,29,south_america,322.381; 0.429; -336.056; 1.0,322.381; 0.429; -336.056; 1.0,,,default_post_race.script,TrackProperties,,"20,20,20,10,4,2,2,1,1,0.0,0.0,0.0,0.0,0.5,0.0",60.0,,154.006; 5.709; 46.055; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,BRA_Grade3,0.03,0.04,0.20,0.24,0.12,false,true,0.9,,,,,,,,,,,,,,,,,,,,Goiania,Short,Goiania,standard
Guapore_STT-228,123,Guapore_STT,Guapore_STT,Guapore_STT,228,Guapore_STT.sgx,2020,3080,Brazil,BR,Grade3,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Guapore,true,Guapore.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Guapore,,01,19,All,,,,,,,,,true,Guapore,Guapore_STT,,True,,100,200,1,2,-51.85,-28.84556,474,-3,7,0,2020,5,9,south_america,-74.831; 5.141; -493.433; 1.0,-74.831; 5.141; -493.433; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,-21.605; -3.585; -258.051; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,false,-1,1.0,1.0,1.0,"BRA_Grade3,STT",0.03,0.04,0.20,0.20,0.10,true,true,,,,adrenalinept2pack,false,,,,,,,,,,,,,,,,Guapore,Time Trial,Guapore,standard
InterlagosKart2-49,155,InterlagosKart2,InterlagosKart2,InterlagosKart2,49,InterlagosKart2.sgx,2020,1120,Brazil,BR,kart,Kart,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Interlagos,true,Interlagos.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Interlagos,,01,37,"Race,Street",,,,,,,,,true,Interlagos,GP,,True,,100,200,1,8,-46.697890,-23.701281,750.188,-3,15,0,2020,7,1,south_america,123.853; 3.044; -286.303; 1.0,123.853; 3.044; -286.303; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,-167.269; 2.521; 47.258; 1.0,,,1.05,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,false,-1,1.0,1.0,1.0,kart,0.03,0.04,0.20,0.18,0.04,true,true,,,,,,0.950,0.0625,,,,,,,,,,,,,,Interlagos,GP,Interlagos,standard
CurveloShort-21,97,CurveloShort,CurveloShort,CurveloShort,21,Curvelob.sgx,2020,3330,Brazil,BR,Grade3,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Curvelo,true,Curvelo.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Curvelo,,01,47,"Race,Street",,,,,,,,,true,Curvelo,CurveloShort,,True,,100,200,1,2,-44.4468, -18.7492,672.000,-3,18,0,2020,4,1,south_america,-7.196; 142.84; 20.658; 1.0,-7.196; 142.84; 20.658; 1.0,,,default_post_race.script,TrackProperties,,"20,20,20,10,4,2,2,1,1,0.0,0.0,0.0,0.0,0.5,0.0",60.0,,-7.196; 103.625; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,BRA_Grade3,0.03,0.04,0.20,0.24,0.12,false,true,0.9,,Red,,,,,7,,,,,,,,,,,,,Curvelo,Short,Curvelo,standard
InterlagosKart1-48,154,InterlagosKart1,InterlagosKart1,InterlagosKart1,48,InterlagosKart1.sgx,2020,1123,Brazil,BR,kart,Kart,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Interlagos,true,Interlagos.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Interlagos,,01,37,"Race,Street",,,,,,,,,true,Interlagos,GP,,True,,100,200,1,7,-46.697890,-23.701281,750.188,-3,19,0,2020,11,1,south_america,123.853; 3.044; -286.303; 1.0,123.853; 3.044; -286.303; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,-167.269; 2.521; 47.258; 1.0,,,1.05,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,false,-1,1.0,1.0,1.0,kart,0.03,0.04,0.20,0.18,0.04,true,true,,,,,,0.950,0.0625,,,,,,,,,,,,,,Interlagos,GP,Interlagos,standard
CurveloLong-20,96,CurveloLong,CurveloLong,CurveloLong,20,Curvelo.sgx,2020,4420,Brazil,BR,Grade2,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Curvelo,true,Curvelo.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Curvelo,,01,47,"Race,Street",,,,,,,,,true,Curvelo,CurveloLong,,True,,100,200,1,1,-44.4468, -18.7492,672.000,-3,18,0,2020,4,1,south_america,-7.196; 142.84; 20.658; 1.0,-7.196; 142.84; 20.658; 1.0,,,default_post_race.script,TrackProperties,,"20,20,20,10,4,2,2,1,1,0.0,0.0,0.0,0.0,0.5,0.0",60.0,,-7.196; 103.625; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"BRA_Grade2,Stock19",0.03,0.04,0.20,0.24,0.12,false,true,0.9,,Red,,,,,7,,,,,,,,,,,,,Curvelo,Long,Curvelo,standard
InterlagosKart3-50,156,InterlagosKart3,InterlagosKart3,InterlagosKart3,50,InterlagosKart3.sgx,2020,699,Brazil,BR,kart,Kart,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Interlagos,true,Interlagos.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Interlagos,,01,37,"Race,Street",,,,,,,,,true,Interlagos,GP,,True,,100,200,1,9,-46.697890,-23.701281,750.188,-3,9,0,2020,11,1,south_america,123.853; 3.044; -286.303; 1.0,123.853; 3.044; -286.303; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.5,0.5,1,0.0",60.0,,-167.269; 2.521; 47.258; 1.0,,,1.05,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,false,-1,1.0,1.0,1.0,"kart,Kart_Demo",0.03,0.04,0.20,0.18,0.04,true,true,,,,,,0.950,0.0625,,,,,,,,,,,,,,Interlagos,GP,Interlagos,standard
Jerez_Standard-53,165,Jerez_Standard,Jerez_Standard,Jerez_Standard,53,Jerez_Standard.sgx,2020,4423.0,Spain,ES,Grade3,Circuit,,International_adv,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Jerez,true,Jerez.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Jerez,,01,41,"Race,Street",,,,,,,,,true,Jerez,Standard,,True,,100,200,1,1,-6.032581,36.708453,38.0,0,13,0,2020,4,26,europe,-197.079; 3.368; 215.543; 1.0,-197.079; 9.368; 215.543; 1.0,,,default_post_race.script,TrackProperties,,"20,20,20,10,4,2,2,1,1,0.0,0.0,0.0,0.0,0.5,0.0",60.0,,0.0; 0.0; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,Grade3,0.03,0.04,0.20,0.20,0.10,true,true,1.0,,,,,,,7,0.95,,,,,,,,,,,,Jerez,Standard,Jerez,standard
